_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1166069,4154584,2017.0,2017.0,1956.0,PRIVATE,6,York Centre,11 ROSSEAU RD,3,11,2017-11-20,51,Evaluation needs to be conducted in 1 year,16,2.0,2.0,3.0,2.0,2.0,3.0,,3.0,,3.0,2.0,2.0,4.0,3.0,3.0,2.0,,2.0,3.0,,N0629,43.7424088558,-79.43656791779999,309893.66,4844495.901000001
1166070,4154210,2017.0,2017.0,1954.0,PRIVATE,7,Humber River-Black Creek,1780 WILSON AVE,3,31,2017-11-20,61,Evaluation needs to be conducted in 1 year,15,3.0,2.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,2.0,,W0734,43.7191256895,-79.5181150514,303324.903,4841907.561000001
1166071,4153692,2017.0,2017.0,1960.0,PRIVATE,19,Beaches-East York,419 WOODBINE AVE,3,11,2017-11-20,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,,S1938,43.67374715810001,-79.3071214297,320337.471,4836883.9569999995
1166072,4153698,2017.0,2017.0,1977.0,PRIVATE,19,Beaches-East York,650 WOODBINE AVE,4,38,2017-11-20,73,Evaluation needs to be conducted in 2 years,15,5.0,3.0,3.0,4.0,3.0,4.0,,4.0,,,4.0,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,,S1934,43.6782886904,-79.31013244270001,320093.528,4837387.965
1166073,4154071,2017.0,2017.0,1970.0,PRIVATE,19,Beaches-East York,1017 WOODBINE AVE,6,59,2017-11-20,73,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,,S1929,43.687147508100004,-79.3130882633,319852.972,4838371.631
1166074,4154211,2017.0,2017.0,1950.0,PRIVATE,7,Humber River-Black Creek,1738 WILSON AVE,3,10,2017-11-20,52,Evaluation needs to be conducted in 1 year,15,2.0,2.0,3.0,3.0,,3.0,,2.0,,,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,,W0734,43.7200316288,-79.5141632262,303643.321,4842008.141
1166075,4155016,2017.0,2017.0,1952.0,PRIVATE,9,Davenport,365 WESTMOUNT AVE,3,29,2017-11-20,57,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,2.0,3.0,,2.0,,,3.0,2.0,4.0,3.0,3.0,3.0,,3.0,2.0,,S0925,43.6850733378,-79.4444390829,309263.80100000004,4838125.757
1166076,4155019,2017.0,2017.0,1950.0,PRIVATE,9,Davenport,370 WESTMOUNT AVE,3,29,2017-11-20,64,Evaluation needs to be conducted in 1 year,15,3.0,2.0,3.0,2.0,2.0,3.0,,4.0,,,3.0,4.0,5.0,4.0,3.0,3.0,,4.0,3.0,,S0925,43.6852037341,-79.4451995496,309202.478,4838140.205
1166077,4154216,2017.0,2017.0,1973.0,PRIVATE,7,Humber River-Black Creek,1748 WILSON AVE,3,10,2017-11-20,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,,4.0,,2.0,,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0734,43.719712611300004,-79.51558277630001,303528.939,4841972.723
1166078,4154087,2017.0,2017.0,1960.0,PRIVATE,14,Toronto-Danforth,125 COSBURN AVE,4,30,2017-11-20,74,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,4.0,3.0,3.0,,3.0,,,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,,S1422,43.6895024674,-79.34701978390001,317117.055,4838627.642
1166079,4153147,2017.0,2017.0,1912.0,PRIVATE,10,Spadina-Fort York,255 DOVERCOURT RD,3,16,2017-11-20,56,Evaluation needs to be conducted in 1 year,17,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,,S1021,43.6484324377,-79.42402265850001,310913.609,4834056.383
1166080,4153185,2017.0,2017.0,1960.0,PRIVATE,11,University-Rosedale,375 BRUNSWICK AVE,9,63,2017-11-20,54,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,3.0,2.0,,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,S1126,43.6684734257,-79.4081015431,312195.42600000004,4836284.143999999
1166081,4153619,2017.0,2017.0,1940.0,PRIVATE,14,Toronto-Danforth,846-850 BROADVIEW AVE,3,24,2017-11-20,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,,S1424,,,316188.231,4837458.031
1166082,4153616,2017.0,2017.0,1940.0,PRIVATE,14,Toronto-Danforth,849 BROADVIEW AVE,4,32,2017-11-20,67,Evaluation needs to be conducted in 2 years,15,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,,,3.0,2.0,5.0,5.0,4.0,4.0,,3.0,5.0,,S1424,43.6794139167,-79.35783854,316246.839,4837505.327
1166083,4153223,2017.0,2017.0,1960.0,PRIVATE,11,University-Rosedale,161 ST GEORGE ST,7,62,2017-11-20,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,3.0,,S1127,43.670260332,-79.40054649,312804.196,4836484.301
1166084,4155014,2017.0,2017.0,1952.0,PRIVATE,9,Davenport,345 WESTMOUNT AVE,3,29,2017-11-20,57,Evaluation needs to be conducted in 1 year,15,3.0,2.0,4.0,2.0,2.0,3.0,,3.0,,,3.0,2.0,4.0,3.0,3.0,3.0,,3.0,3.0,,S0925,43.684414026800006,-79.4441626996,309286.131,4838052.524
1166085,4155015,2017.0,2017.0,1952.0,PRIVATE,9,Davenport,355 WESTMOUNT AVE,3,29,2017-11-20,55,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,2.0,2.0,3.0,,2.0,,,3.0,2.0,5.0,3.0,3.0,3.0,,3.0,2.0,,S0925,43.684753041,-79.44430348,309270.037,4838105.654
1166086,4153224,2017.0,2017.0,1956.0,PRIVATE,11,University-Rosedale,169 ST GEORGE ST,9,52,2017-11-20,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,S1127,43.670881099999995,-79.400783867,312784.974,4836553.242
1166087,4252919,2017.0,2017.0,1970.0,PRIVATE,3,Etobicoke-Lakeshore,9 THIRTY THIRD ST,3,34,2017-11-20,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,,W0334,43.5916886979,-79.5307437677,302302.00399999996,4827750.258
1166088,4156288,2017.0,2017.0,1970.0,PRIVATE,3,Etobicoke-Lakeshore,11 THIRTY THIRD ST,3,23,2017-11-20,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,,W0334,43.5918858428,-79.5306544291,302309.225,4827772.157
1166089,4155916,2017.0,2017.0,1970.0,PRIVATE,3,Etobicoke-Lakeshore,15 THIRTY THIRD ST,3,36,2017-11-20,80,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,3.0,4.0,4.0,4.0,,5.0,4.0,,W0334,43.592052746099995,-79.530753761,302301.211,4827790.702
1166090,4154101,2017.0,2017.0,1962.0,PRIVATE,14,Toronto-Danforth,150 COSBURN AVE,12,153,2017-11-20,69,Evaluation needs to be conducted in 2 years,19,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,,S1422,43.6902830528,-79.3461159995,317189.748,4838714.494
1166091,4154030,2017.0,2017.0,1957.0,PRIVATE,8,Eglinton-Lawrence,45 LORINDALE AVE,3,25,2017-11-20,67,Evaluation needs to be conducted in 2 years,14,4.0,3.0,4.0,3.0,,3.0,,3.0,,,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0825,43.7262422092,-79.403851017,312530.88899999997,4842702.475
1166092,4153709,2017.0,2017.0,1974.0,PRIVATE,19,Beaches-East York,50 MAIN ST,5,38,2017-11-20,69,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,,S1935,43.6802370284,-79.2987777122,321008.536,4837606.565
1166093,4154929,2017.0,2017.0,1960.0,PRIVATE,12,Toronto-St. Paul's,450 WALMER RD,15,171,2017-11-20,69,Evaluation needs to be conducted in 2 years,19,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1230,43.686218485,-79.413643322,311746.53,4838255.1110000005
1166094,4152796,2017.0,2017.0,1981.0,SOCIAL HOUSING,20,Scarborough Southwest,110 MASON RD,7,53,2017-11-20,82,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2027,43.740952843500004,-79.2252456452,326914.886,4844368.716
1166095,4153928,2017.0,2017.0,1957.0,PRIVATE,12,Toronto-St. Paul's,17 LASCELLES BLVD,17,157,2017-11-20,70,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,S1232,43.694972538,-79.3989252395,312931.94,4839229.006
1166096,4153929,2017.0,2017.0,1957.0,PRIVATE,12,Toronto-St. Paul's,19 LASCELLES BLVD,17,157,2017-11-20,68,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,S1232,43.6951982921,-79.3979278347,313012.30199999997,4839254.188
1166097,4153930,2017.0,2017.0,1957.0,PRIVATE,12,Toronto-St. Paul's,21 LASCELLES BLVD,17,173,2017-11-20,66,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,S1232,43.6953413778,-79.3971554349,313074.538,4839270.164
1166098,4153931,2017.0,2017.0,1957.0,PRIVATE,12,Toronto-St. Paul's,23 LASCELLES BLVD,18,235,2017-11-20,67,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,S1232,43.695483986899994,-79.3985426023,312962.709,4839285.868
1166099,4153932,2017.0,2017.0,1957.0,PRIVATE,12,Toronto-St. Paul's,25 LASCELLES BLVD,17,235,2017-11-20,70,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,,S1232,43.6959446313,-79.3992906871,312902.346,4839336.972
1166100,4154525,2017.0,2017.0,1952.0,PRIVATE,8,Eglinton-Lawrence,24 HOTSPUR RD,3,10,2017-11-20,56,Evaluation needs to be conducted in 1 year,16,3.0,3.0,2.0,2.0,3.0,3.0,,3.0,,,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,,N0823,43.733065925,-79.4350942032,309994.88399999996,4843443.039
1166101,4154932,2017.0,2017.0,1975.0,PRIVATE,12,Toronto-St. Paul's,250 HEATH ST W,17,81,2017-11-20,60,Evaluation needs to be conducted in 1 year,20,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,S1230,43.6867124421,-79.4141955534,311701.94800000003,4838309.941000001
1166102,4153599,2017.0,2017.0,1964.0,PRIVATE,13,Toronto Centre,99 HOWARD ST,15,239,2017-11-20,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,,S1323,43.6710911912,-79.3715360502,315143.797,4836578.915
1166103,4152805,2017.0,2017.0,1966.0,PRIVATE,24,Scarborough-Guildwood,45 LIVINGSTON RD,16,188,2017-11-20,76,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,E2435,43.7430013291,-79.1969715203,329191.42699999997,4844604.166999999
1166104,4153684,2017.0,2017.0,1961.0,PRIVATE,19,Beaches-East York,191 KENILWORTH AVE,4,31,2017-11-20,72,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,3.0,,4.0,3.0,,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,,S1938,43.6721092112,-79.3028387259,320683.239,4836702.795
1166105,4154802,2017.0,2017.0,1970.0,PRIVATE,16,Don Valley East,50 GRAYDON HALL DR,20,304,2017-11-20,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,,N1621,43.764613327,-79.345774526,317201.725,4846973.244
1166106,4154805,2017.0,2017.0,1970.0,PRIVATE,16,Don Valley East,100 GRAYDON HALL DR,24,286,2017-11-20,53,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,2.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,,N1621,43.7654302303,-79.3443358391,317317.648,4847063.257
1166107,4154804,2017.0,2017.0,1970.0,PRIVATE,16,Don Valley East,150 GRAYDON HALL DR,25,298,2017-11-20,60,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,,N1621,43.7656767876,-79.34282796560001,317438.988,4847090.877
1166108,4152743,2017.0,2017.0,1962.0,PRIVATE,24,Scarborough-Guildwood,25 GREENBRAE CRCT,6,60,2017-11-20,74,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,,E2425,43.7587707758,-79.2323786593,326333.984,4846346.329
1166109,4152744,2017.0,2017.0,1962.0,PRIVATE,24,Scarborough-Guildwood,35 GREENBRAE CRCT,6,70,2017-11-20,80,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,E2425,43.759036474,-79.231672415,326390.498,4846376.987
1166110,4153991,2017.0,2017.0,1950.0,PRIVATE,12,Toronto-St. Paul's,115 EGLINTON AVE W,3,18,2017-11-20,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1227,43.705692166300004,-79.402181637,312668.05100000004,4840419.64
1166111,4153990,2017.0,2017.0,1950.0,PRIVATE,12,Toronto-St. Paul's,119 EGLINTON AVE W,3,18,2017-11-20,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1227,43.7056468063,-79.40240284949999,312650.228,4840414.579
1166112,4153993,2017.0,2017.0,1920.0,PRIVATE,12,Toronto-St. Paul's,137 EGLINTON AVE W,3,18,2017-11-20,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,2.0,,3.0,3.0,,S1227,43.705457738199996,-79.4032997946,312577.96,4840393.4860000005
1166113,4153528,2017.0,2017.0,1959.0,PRIVATE,13,Toronto Centre,89 ISABELLA ST,13,76,2017-11-20,66,Evaluation needs to be conducted in 2 years,19,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,,S1322,43.668391403,-79.3806631771,314408.224,4836277.874
1166114,4152843,2017.0,2017.0,1994.0,SOCIAL HOUSING,24,Scarborough-Guildwood,228 GALLOWAY RD,5,60,2017-11-17,64,Evaluation needs to be conducted in 1 year,20,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,E2428,43.767932495,-79.197118281,329169.24600000004,4847374.811000001
1166115,4154749,2017.0,2017.0,1976.0,PRIVATE,18,Willowdale,2 FOREST LANEWAY,29,366,2017-11-17,73,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,N1826,43.763239637,-79.409191362,312077.26399999997,4846803.075
1166116,4156258,2017.0,2017.0,1975.0,PRIVATE,18,Willowdale,4 FOREST LANEWAY,29,277,2017-11-17,76,Evaluation needs to be conducted in 2 years,19,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,N1826,43.762630953999995,-79.409754662,312057.524,4846740.513
1166117,4152706,2017.0,2017.0,1961.0,PRIVATE,21,Scarborough Centre,819 KENNEDY RD,6,62,2017-11-17,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,2.0,,3.0,4.0,,4.0,4.0,5.0,3.0,4.0,2.0,5.0,3.0,4.0,,E2133,43.7346483486,-79.268437993,323437.893,4843657.7530000005
1166118,4152708,2017.0,2017.0,1954.0,PRIVATE,21,Scarborough Centre,831 KENNEDY RD,6,50,2017-11-17,56,Evaluation needs to be conducted in 1 year,17,3.0,3.0,4.0,3.0,,3.0,2.0,2.0,3.0,,3.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,,E2133,43.7359936436,-79.2687949142,323408.724,4843807.13
1166119,4154916,2017.0,2017.0,1962.0,PRIVATE,16,Don Valley East,267 ROYWOOD DR,7,72,2017-11-17,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,N1622,43.761230364,-79.335262791,318048.772,4846599.023
1166120,4152740,2017.0,2017.0,1965.0,PRIVATE,24,Scarborough-Guildwood,555 BRIMORTON DR,15,180,2017-11-17,38,Building Audit,19,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,E2425,43.7728909718,-79.231398356,326407.892,4847915.281
1166121,4154313,2017.0,2017.0,1950.0,PRIVATE,5,York South-Weston,2605 KEELE ST,3,12,2017-11-17,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,,W0523,43.7191723913,-79.4799616805,306399.103,4841912.738
1166122,4153933,2017.0,2017.0,1959.0,PRIVATE,12,Toronto-St. Paul's,111 ORIOLE PKWY,3,29,2017-11-17,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,S1226,43.6967810359,-79.4024723932,312645.774,4839429.589
1166123,4153934,2017.0,2017.0,1955.0,PRIVATE,12,Toronto-St. Paul's,130 ORIOLE PKWY,4,39,2017-11-17,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,,3.0,,3.0,,,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1226,43.6964637317,-79.4032380661,312584.097,4839394.2639999995
1166124,4153911,2017.0,2017.0,1956.0,PRIVATE,12,Toronto-St. Paul's,587 AVENUE RD,3,22,2017-11-17,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1232,43.68945490310001,-79.4020332335,312682.159,4838615.7
1166125,4152710,2017.0,2017.0,1957.0,PRIVATE,21,Scarborough Centre,859 KENNEDY RD,5,34,2017-11-17,72,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,3.0,3.0,,3.0,5.0,,3.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,,E2133,43.7379997073,-79.26966663510001,323337.88800000004,4844029.804
1166126,4152774,2017.0,2017.0,1964.0,PRIVATE,21,Scarborough Centre,3125 LAWRENCE AVE E,7,110,2017-11-16,76,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,E2136,43.7552486601,-79.2439639688,325402.336,4845952.092
1166127,4153106,2017.0,2017.0,1992.0,SOCIAL HOUSING,9,Davenport,223 OSLER ST,4,13,2017-11-16,66,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,S0926,43.669760121,-79.458975993,308092.381,4836424.835
1166128,4152802,2017.0,2017.0,1975.0,PRIVATE,24,Scarborough-Guildwood,3434 EGLINTON AVE E,17,214,2017-11-16,60,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,E2433,43.74562160560001,-79.21121677880001,328043.05600000004,4844891.19
1166129,4153382,2017.0,2017.0,1997.0,SOCIAL HOUSING,10,Spadina-Fort York,85 THE ESPLANADE,7,128,2017-11-16,68,Evaluation needs to be conducted in 2 years,19,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,S1038,43.6473212947,-79.37296407470001,315032.675,4833938.007
1166130,4154837,2017.0,2017.0,1959.0,PRIVATE,17,Don Valley North,71 TALARA DR,3,29,2017-11-16,71,Evaluation needs to be conducted in 2 years,17,4.0,2.0,5.0,3.0,3.0,4.0,,4.0,3.0,,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,,N1729,43.765626586,-79.37941856,314492.675,4847081.343
1166131,4152765,2017.0,2017.0,1960.0,PRIVATE,21,Scarborough Centre,30 TRUDELLE ST,6,58,2017-11-16,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,4.0,,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,,E2135,43.740125926800005,-79.24293182939999,325490.646,4844272.302
1166132,4156598,2017.0,2017.0,2011.0,SOCIAL HOUSING,9,Davenport,180 SUDBURY ST,18,190,2017-11-16,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,S0937,43.641893011,-79.425161314,310822.114,4833330.761
1166133,4155739,2017.0,2017.0,1965.0,PRIVATE,4,Parkdale-High Park,30 SPRINGHURST AVE,12,122,2017-11-16,54,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,,S0437,43.634517341999995,-79.42888249800001,310522.559,4832511.135
1166134,4153187,2017.0,2017.0,1960.0,PRIVATE,11,University-Rosedale,44 WALMER RD,13,85,2017-11-16,60,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,S1126,43.669071978999995,-79.406941997,312288.598,4836351.698
1166135,4152786,2017.0,2017.0,1992.0,SOCIAL HOUSING,24,Scarborough-Guildwood,3555 KINGSTON RD,9,133,2017-11-16,82,Evaluation needs to be conducted in 2 years,20,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,E2433,43.7393701329,-79.2153343914,327713.788,4844195.533
1166136,4152797,2017.0,2017.0,1968.0,PRIVATE,24,Scarborough-Guildwood,215 MARKHAM RD,17,193,2017-11-16,63,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,E2433,43.744688035,-79.218768113,327434.96,4844786.353
1166137,4152800,2017.0,2017.0,1969.0,PRIVATE,24,Scarborough-Guildwood,225 MARKHAM RD,16,229,2017-11-16,68,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,E2433,43.746190112,-79.2190765702,327409.815,4844952.188999999
1166138,4152804,2017.0,2017.0,1960.0,PRIVATE,24,Scarborough-Guildwood,71 GUILDWOOD PKWY,3,74,2017-11-16,69,Evaluation needs to be conducted in 2 years,19,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,E2434,43.745979183,-79.202034161,328782.223,4844934.477
1166139,4154840,2017.0,2017.0,1970.0,PRIVATE,17,Don Valley North,22 ELKHORN DR,5,223,2017-11-16,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,,N1725,43.7709054792,-79.3819188744,314290.803,4847666.555
